wake,estimatedSleep,coffee,actualSleep
30600,8.0,3.0,31663
26100,5.0,10.0,26659
81900,9.25,9.0,41375
48600,8.0,5.0,33087
30600,7.0,1.0,26467
23400,8.0,1.0,30126
19800,6.75,1.0,25589
30600,7.25,3.0,28860
10800,5.5,1.0,21109
18900,5.5,5.0,24213
30600,7.75,3.0,30997
67500,7.0,3.0,28357
30600,5.75,1.0,22069
34200,9.0,2.0,34441
34200,6.0,1.0,22882
25200,8.0,1.0,30117
26100,5.75,9.0,28044
27000,7.75,2.0,30149
28800,7.75,3.0,30807
30600,5.0,1.0,19274
20700,7.75,3.0,31005
24300,8.25,6.0,35395
4500,8.75,3.0,34390
23400,5.25,5.0,23890
18900,9.25,1.0,34622
21600,6.25,4.0,26270
27000,6.25,6.0,27762
23400,5.5,1.0,21091
22500,6.0,1.0,22938
30600,7.25,2.0,28099
23400,5.5,4.0,23817
20700,8.5,9.0,38670
26100,9.5,3.0,37218
35100,8.25,3.0,32657
68400,9.25,8.0,40404
29700,6.75,2.0,26331
18900,6.0,3.0,24647
47700,8.0,1.0,30142
18000,5.25,2.0,20976
29700,8.25,2.0,31997
26100,9.5,4.0,37858
4500,9.5,3.0,37079
28800,5.25,4.0,22816
32400,5.5,3.0,22827
34200,7.5,2.0,29015
28800,6.5,1.0,24770
32400,9.75,1.0,36350
25200,7.5,6.0,32162
23400,6.25,4.0,26143
21600,5.5,3.0,22607
6300,6.25,1.0,23787
57600,8.0,1.0,30067
34200,5.0,6.0,23541
0,5.75,1.0,22024
19800,8.25,10.0,39108
34200,7.0,3.0,28030
21600,8.5,1.0,31962
24300,7.5,2.0,29014
31500,8.75,1.0,32818
13500,8.25,8.0,37359
22500,6.75,1.0,25674
24300,7.5,1.0,28359
34200,6.75,7.0,30929
22500,6.0,2.0,23646
21600,10.0,7.0,41995
29700,5.75,6.0,25797
21600,7.5,4.0,30877
18000,7.0,3.0,28265
35100,8.75,10.0,40782
27900,8.75,1.0,32828
25200,8.0,1.0,30024
31500,5.5,9.0,28122
34200,7.5,7.0,33246
22500,6.75,3.0,27143
28800,7.5,2.0,29172
18000,6.75,1.0,25562
28800,9.75,2.0,37268
18000,9.0,1.0,33679
19800,5.25,3.0,22081
62100,6.75,2.0,26437
18900,8.25,1.0,30944
32400,5.0,1.0,19336
63900,8.75,1.0,32740
35100,8.25,8.0,36739
29700,6.75,2.0,26304
27000,9.75,2.0,37328
1800,7.25,8.0,33288
27000,9.5,3.0,37309
18000,5.25,3.0,21812
18000,6.25,2.0,24562
66600,8.5,3.0,33518
21600,8.75,2.0,33620
21600,6.75,2.0,26465
28800,6.5,1.0,24622
31500,7.0,8.0,32817
27000,6.25,3.0,25357
25200,7.25,2.0,28345
23400,8.25,2.0,31844
25200,9.5,1.0,35540
23400,10.0,7.0,42359
35100,6.5,2.0,25413
18000,7.0,2.0,27442
27900,9.5,3.0,37052
35100,6.5,4.0,27026
32400,6.75,1.0,25592
31500,6.75,7.0,30339
28800,5.75,2.0,22834
31500,10.0,1.0,37365
44100,10.0,8.0,43407
31500,5.0,1.0,19252
48600,7.75,1.0,29238
32400,5.0,1.0,19362
61200,9.5,1.0,35556
63900,7.25,2.0,28166
32400,9.75,7.0,41183
29700,9.5,9.0,42792
7200,9.0,1.0,33664
34200,8.25,2.0,31931
30600,7.5,5.0,31958
31500,9.25,2.0,35520
41400,9.0,1.0,33754
29700,5.75,4.0,24512
26100,6.75,1.0,25586
36000,9.5,1.0,35472
28800,5.0,1.0,19262
30600,5.25,7.0,25445
18000,5.75,3.0,23612
29700,9.5,4.0,37887
34200,6.25,1.0,23793
27000,7.0,8.0,32063
25200,7.5,2.0,29251
26100,6.5,10.0,31965
21600,9.5,1.0,35465
30600,5.0,1.0,19343
24300,9.25,1.0,34658
29700,6.5,10.0,31607
20700,5.75,7.0,27279
28800,6.5,7.0,30185
33300,6.75,3.0,27160
27000,10.0,1.0,37285
18000,9.0,1.0,33635
29700,9.5,10.0,43125
19800,8.75,1.0,32788
35100,9.25,1.0,34524
33300,7.5,6.0,32720
18000,8.0,9.0,36413
29700,9.0,1.0,33695
20700,6.5,1.0,24696
42300,7.75,1.0,29137
27000,6.25,2.0,24711
33300,5.75,1.0,21998
26100,6.5,3.0,26568
18900,8.25,1.0,31019
31500,8.75,3.0,34672
18000,5.0,7.0,24153
36000,8.75,3.0,34518
29700,5.75,10.0,29161
32400,5.5,1.0,21074
27900,7.75,1.0,29213
34200,9.5,9.0,42307
33300,9.75,3.0,38145
21600,9.0,1.0,33692
24300,6.25,5.0,27135
19800,9.75,2.0,37316
22500,7.25,1.0,27425
29700,9.25,1.0,34675
23400,8.25,3.0,32665
21600,5.0,1.0,19301
72900,6.25,1.0,23850
10800,5.5,4.0,23684
25200,7.5,1.0,28291
9000,5.75,1.0,21942
18900,9.0,3.0,35378
28800,7.25,3.0,29246
24300,6.5,1.0,24662
35100,7.5,1.0,28379
72900,6.75,2.0,26412
40500,8.75,1.0,32830
25200,8.0,4.0,32359
28800,5.75,7.0,27423
22500,6.5,4.0,27020
35100,8.0,3.0,31649
56700,7.75,5.0,32843
28800,6.75,3.0,27158
24300,6.5,8.0,31001
30600,5.75,1.0,21989
18000,6.75,10.0,32448
29700,7.25,3.0,28893
28800,9.75,10.0,44133
53100,7.25,4.0,29660
33300,8.25,2.0,31723
19800,5.75,1.0,22061
23400,8.75,1.0,32747
1800,10.0,2.0,38242
27900,5.5,2.0,21934
23400,9.5,4.0,37890
2700,5.0,3.0,20796
39600,7.25,1.0,27324
19800,6.5,2.0,25678
27000,7.5,3.0,29988
2700,5.25,1.0,20241
18000,8.0,3.0,31761
29700,5.5,4.0,23814
21600,8.0,5.0,33259
27000,5.75,8.0,27932
18900,5.5,1.0,21145
34200,8.25,1.0,31058
30600,8.0,10.0,38072
30600,6.0,2.0,23661
19800,8.75,2.0,33776
20700,6.75,6.0,29592
51300,6.0,3.0,24380
20700,7.75,1.0,29236
24300,9.75,1.0,36377
19800,7.25,1.0,27355
19800,7.0,3.0,28191
25200,6.0,1.0,22967
30600,7.0,3.0,28099
79200,7.5,9.0,34440
30600,8.5,7.0,37193
32400,5.25,3.0,22056
27900,6.0,2.0,23793
45900,6.5,3.0,26319
20700,5.75,1.0,21960
23400,5.25,1.0,20290
27000,9.75,9.0,43113
19800,8.25,1.0,30963
22500,6.0,1.0,22969
78300,9.0,1.0,33790
68400,10.0,7.0,42350
21600,5.75,10.0,29107
18000,7.75,4.0,31758
28800,5.25,3.0,21799
32400,9.75,2.0,37171
33300,9.5,4.0,38085
19800,6.75,4.0,28086
27900,8.25,9.0,38203
23400,7.5,3.0,29859
26100,8.5,1.0,31933
11700,7.75,6.0,33635
55800,8.0,10.0,37658
19800,8.5,2.0,32597
32400,6.5,1.0,24686
68400,7.75,3.0,30735
27900,10.0,3.0,39114
59400,8.5,1.0,31942
27900,6.25,3.0,25417
27900,5.5,1.0,21142
29700,8.5,1.0,31852
32400,7.0,1.0,26574
28800,6.25,2.0,24534
19800,6.5,1.0,24730
35100,8.0,1.0,30076
32400,6.75,1.0,25521
22500,8.5,2.0,32684
21600,7.5,2.0,29151
31500,8.25,6.0,34744
63900,7.0,1.0,26565
65700,8.75,6.0,37151
33300,8.5,2.0,32646
22500,8.5,1.0,31894
28800,5.0,2.0,20283
28800,8.25,6.0,35236
36900,6.5,9.0,31643
25200,6.0,1.0,22834
28800,9.0,2.0,34635
40500,9.25,1.0,34533
25200,6.25,3.0,25555
27900,6.75,3.0,27421
36000,5.25,2.0,20999
34200,7.0,3.0,28257
20700,8.5,6.0,35762
34200,7.25,1.0,27478
78300,5.0,5.0,22545
31500,5.5,1.0,21049
56700,7.75,8.0,34589
27900,9.75,8.0,41984
69300,9.0,1.0,33717
35100,9.5,1.0,35538
24300,9.5,1.0,35475
21600,6.25,3.0,25449
34200,5.25,2.0,21054
24300,9.0,3.0,35220
35100,9.0,1.0,33743
13500,8.0,3.0,31826
25200,6.0,9.0,29108
19800,9.25,1.0,34672
25200,6.5,3.0,26555
22500,5.5,2.0,21945
35100,9.25,3.0,36476
35100,6.25,2.0,24681
27900,9.0,1.0,33746
21600,9.25,6.0,38970
24300,5.5,1.0,21148
18000,5.75,3.0,23755
19800,5.5,1.0,21076
29700,7.0,1.0,26479
32400,7.25,3.0,29183
20700,6.25,3.0,25401
32400,9.75,8.0,42702
24300,8.75,1.0,32751
21600,5.25,1.0,20178
25200,6.25,9.0,30815
83700,7.25,1.0,27472
30600,7.25,1.0,27499
26100,6.25,6.0,27932
18000,9.0,7.0,39090
24300,5.0,6.0,23770
30600,5.75,2.0,22795
19800,9.5,4.0,38222
28800,7.75,9.0,35253
19800,6.25,2.0,24589
23400,7.5,1.0,28258
18900,5.75,1.0,21969
28800,9.5,7.0,40345
45900,8.75,2.0,33687
32400,5.25,6.0,23970
27900,9.25,5.0,37783
29700,9.0,1.0,33724
32400,8.0,2.0,31004
22500,6.5,4.0,27492
18900,6.25,9.0,30568
35100,9.5,1.0,35519
26100,6.75,2.0,26523
26100,7.75,7.0,34447
32400,7.25,4.0,29686
21600,5.25,2.0,20947
29700,7.75,6.0,33497
32400,9.25,4.0,36894
30600,9.75,1.0,36329
54000,5.25,6.0,24511
33300,5.0,3.0,20991
27000,8.75,3.0,34405
25200,5.5,5.0,24734
28800,10.0,3.0,38770
22500,8.25,6.0,34865
27000,6.0,3.0,24352
23400,9.75,9.0,43425
34200,7.0,9.0,33106
22500,6.75,3.0,27404
26100,6.25,2.0,24686
22500,8.5,1.0,31909
27000,7.5,1.0,28322
23400,6.75,1.0,25631
26100,5.0,1.0,19281
21600,9.0,6.0,37847
23400,9.75,7.0,41867
34200,7.25,2.0,28145
28800,6.0,3.0,24611
21600,7.75,10.0,36016
18900,6.5,1.0,24786
20700,5.25,1.0,20250
18000,9.5,1.0,35554
22500,6.75,3.0,27366
19800,9.5,7.0,40916
35100,8.5,1.0,31943
31500,6.5,8.0,30213
28800,8.75,3.0,34468
81900,6.5,3.0,26298
23400,8.0,3.0,31819
27000,6.75,1.0,25537
19800,8.75,1.0,32791
27000,7.0,2.0,27432
3600,6.5,2.0,25480
30600,9.0,1.0,33669
34200,5.5,1.0,21037
28800,5.75,9.0,28484
20700,9.25,6.0,38492
27900,6.25,3.0,25660
28800,7.5,10.0,35953
27900,9.75,1.0,36495
35100,6.5,2.0,25433
28800,7.25,1.0,27405
24300,9.5,1.0,35437
25200,5.0,1.0,19341
23400,8.0,2.0,31053
24300,8.0,1.0,30124
27900,5.5,7.0,25643
21600,6.25,3.0,25582
34200,10.0,3.0,38774
18900,7.5,1.0,28341
35100,9.5,1.0,35598
31500,5.25,1.0,20280
21600,6.25,1.0,23870
34200,6.25,2.0,24543
18900,6.0,2.0,23896
29700,8.0,7.0,35326
30600,9.0,6.0,38251
25200,5.0,1.0,19354
72900,5.0,3.0,21017
21600,7.0,4.0,29051
33300,5.25,3.0,21805
30600,7.5,1.0,28299
31500,7.25,3.0,29040
27000,8.25,1.0,31019
32400,6.25,3.0,25252
18000,6.5,9.0,30765
26100,9.75,1.0,36437
28800,9.75,6.0,40627
33300,7.0,7.0,31215
34200,7.75,2.0,30141
27000,5.0,4.0,21561
29700,5.0,7.0,24373
22500,6.0,1.0,22867
18900,8.75,3.0,34554
21600,7.5,10.0,36125
18900,6.5,3.0,26389
35100,5.5,3.0,22572
45000,10.0,3.0,38942
28800,6.5,3.0,26278
26100,9.25,10.0,42490
33300,6.5,1.0,24643
27000,6.0,3.0,24769
84600,9.5,1.0,35516
21600,7.0,2.0,27209
21600,9.0,6.0,37929
31500,5.75,1.0,22034
26100,7.75,2.0,30001
62100,8.0,1.0,30097
26100,6.5,2.0,25662
32400,9.5,1.0,35424
35100,7.5,1.0,28301
29700,5.25,4.0,22751
22500,6.25,1.0,23771
67500,6.25,2.0,24643
20700,9.75,1.0,36411
42300,8.25,2.0,31730
22500,5.0,4.0,21786
35100,7.5,3.0,29756
34200,7.5,9.0,35017
29700,5.5,1.0,21052
18000,5.25,8.0,25472
70200,8.0,3.0,31591
26100,6.25,1.0,23735
20700,8.0,9.0,36487
18000,9.5,1.0,35478
27900,6.5,4.0,26924
27900,8.25,10.0,38904
20700,5.75,7.0,26675
31500,6.0,1.0,22839
25200,6.0,1.0,22883
22500,8.25,1.0,30965
23400,8.75,1.0,32882
33300,7.5,1.0,28245
27900,7.5,2.0,29234
18000,6.25,3.0,25645
9000,7.0,9.0,33703
63000,5.5,2.0,21846
18900,6.25,7.0,28344
21600,7.75,1.0,29227
9000,6.0,8.0,28505
14400,7.25,4.0,30121
52200,6.25,1.0,23855
31500,5.75,1.0,22047
27900,10.0,8.0,43159
25200,9.0,3.0,35550
25200,5.75,5.0,24985
23400,8.0,5.0,33770
33300,8.75,2.0,33545
22500,6.75,1.0,25559
32400,5.5,2.0,21830
19800,8.75,1.0,32854
21600,8.75,6.0,36964
32400,7.25,1.0,27355
22500,5.25,1.0,20249
27900,5.5,2.0,22064
35100,8.5,2.0,32803
35100,7.0,1.0,26479
24300,9.25,9.0,41239
25200,9.0,3.0,35500
24300,8.5,2.0,32688
19800,6.75,8.0,31345
27000,6.0,3.0,24724
26100,6.75,9.0,32708
21600,8.0,3.0,31673
45900,7.5,10.0,35377
18900,8.75,1.0,32836
26100,5.0,1.0,19299
900,9.25,2.0,35556
20700,8.75,3.0,34305
18900,6.0,9.0,30200
34200,6.0,1.0,22926
33300,5.75,3.0,23611
21600,6.0,7.0,28198
64800,8.25,1.0,31057
27900,6.0,3.0,24556
78300,7.75,1.0,29176
23400,8.5,3.0,33419
22500,9.0,1.0,33715
38700,10.0,3.0,39015
27000,8.25,1.0,30961
27000,7.5,1.0,28341
27900,9.0,1.0,33699
23400,5.0,2.0,20045
26100,6.75,1.0,25603
27900,6.25,7.0,28664
31500,6.0,1.0,22845
81900,5.5,3.0,22707
22500,7.75,1.0,29167
26100,5.5,4.0,23613
27900,10.0,7.0,42317
84600,5.0,7.0,24264
27000,6.5,3.0,26377
34200,7.5,3.0,29762
20700,6.75,1.0,25556
18900,5.75,4.0,24223
18900,6.25,1.0,23866
19800,10.0,2.0,38178
28800,6.75,3.0,27183
18900,6.5,10.0,32760
26100,5.75,8.0,27963
30600,10.0,7.0,42349
31500,8.25,3.0,32502
30600,7.5,8.0,34338
29700,5.0,7.0,24168
35100,7.0,2.0,27407
19800,7.5,3.0,29990
28800,9.5,6.0,39943
26100,7.5,4.0,30737
21600,6.0,4.0,25253
23400,9.75,1.0,36338
13500,9.5,3.0,37042
29700,6.75,4.0,27864
18900,7.25,2.0,28237
32400,9.5,6.0,39971
19800,6.5,3.0,26189
54900,8.5,1.0,31859
32400,5.75,4.0,24233
35100,7.75,1.0,29155
28800,7.25,1.0,27435
24300,8.75,1.0,32838
27000,6.75,9.0,31997
44100,9.25,2.0,35525
25200,8.75,3.0,34392
19800,5.25,1.0,20159
30600,7.5,2.0,29170
80100,8.0,3.0,31976
18900,7.25,1.0,27370
21600,6.25,2.0,24713
19800,5.25,6.0,24050
18000,5.5,1.0,21049
29700,7.0,1.0,26569
29700,6.0,3.0,24702
29700,8.5,2.0,32852
18900,9.0,1.0,33650
18900,6.25,6.0,28375
18000,8.25,1.0,31055
30600,5.5,1.0,21059
65700,7.75,1.0,29297
30600,5.25,2.0,21041
27900,6.75,2.0,26309
31500,6.25,1.0,23772
25200,8.5,3.0,33732
20700,7.0,4.0,28834
34200,9.25,7.0,39954
32400,6.5,3.0,26337
33300,7.75,1.0,29182
20700,8.25,1.0,30962
22500,5.25,7.0,25620
23400,7.5,4.0,30588
29700,9.75,1.0,36482
35100,8.75,3.0,34607
22500,7.5,9.0,35093
29700,7.25,5.0,30382
27900,9.5,8.0,41216
21600,7.25,2.0,28366
18000,10.0,6.0,41300
24300,5.25,2.0,21046
27900,6.75,4.0,27903
23400,5.0,1.0,19229
23400,7.5,4.0,30777
27900,5.5,1.0,21025
34200,8.5,2.0,32601
32400,7.25,1.0,27433
28800,5.25,10.0,27739
34200,7.5,1.0,28350
27900,8.0,1.0,30154
29700,8.5,7.0,37146
21600,9.75,2.0,37201
33300,6.25,2.0,24605
34200,6.5,1.0,24671
33300,9.25,10.0,41604
33300,10.0,3.0,39134
26100,6.25,2.0,24778
30600,5.75,1.0,21940
23400,10.0,1.0,37331
25200,7.25,5.0,30389
25200,9.0,10.0,41322
18000,7.5,5.0,31491
18000,7.25,4.0,29921
24300,7.75,6.0,33744
33300,7.75,1.0,29176
24300,9.25,1.0,34620
24300,6.5,1.0,24683
27000,8.0,1.0,30083
48600,6.25,3.0,25396
19800,10.0,8.0,43449
51300,5.25,1.0,20246
18900,9.25,3.0,36275
75600,5.25,1.0,20182
21600,10.0,1.0,37286
32400,8.5,10.0,38797
21600,5.75,1.0,21944
25200,7.75,2.0,30158
32400,7.75,1.0,29158
29700,5.5,2.0,21895
18000,6.25,2.0,24527
19800,8.5,2.0,32728
30600,5.75,2.0,22798
33300,5.5,10.0,28301
30600,5.5,9.0,28238
27900,6.5,3.0,26156
35100,6.25,6.0,27929
36000,9.5,1.0,35484
34200,7.0,2.0,27333
29700,9.5,2.0,36447
24300,5.5,1.0,21049
18900,9.0,1.0,33702
27900,10.0,4.0,39587
6300,6.25,3.0,25372
32400,9.5,1.0,35512
25200,7.0,1.0,26438
34200,8.25,2.0,31993
26100,7.0,3.0,28152
35100,8.25,4.0,33620
28800,9.5,6.0,39406
25200,10.0,2.0,38005
22500,9.75,1.0,36410
25200,6.0,1.0,22890
18000,7.5,1.0,28306
32400,6.5,1.0,24665
29700,5.5,1.0,21171
24300,8.75,5.0,35894
20700,5.5,1.0,21157
33300,7.75,3.0,30858
33300,8.5,2.0,32749
31500,7.75,10.0,36666
18000,6.25,3.0,25575
26100,5.0,3.0,21103
18000,10.0,3.0,39145
80100,7.75,6.0,33065
18000,6.5,1.0,24727
34200,7.0,1.0,26516
34200,7.25,3.0,29287
18900,7.75,1.0,29182
27000,8.0,5.0,33146
45000,6.75,4.0,28218
18000,9.25,5.0,37822
30600,8.5,10.0,39063
24300,9.75,9.0,43019
31500,9.5,1.0,35509
20700,5.0,3.0,20896
85500,9.0,6.0,37863
33300,8.75,3.0,34491
32400,9.5,1.0,35542
63000,9.0,5.0,36910
29700,8.0,3.0,31923
30600,7.0,1.0,26549
31500,6.5,3.0,26480
20700,7.5,1.0,28313
21600,5.25,3.0,21855
19800,6.0,1.0,22867
30600,9.25,1.0,34588
28800,8.5,1.0,31931
18900,8.75,2.0,33507
75600,8.25,9.0,38267
29700,7.0,9.0,32706
27000,6.0,1.0,22930
22500,8.5,1.0,31958
27900,6.5,3.0,26344
22500,10.0,8.0,43121
31500,7.25,6.0,31827
70200,9.25,3.0,36409
26100,6.5,9.0,31306
9000,8.75,4.0,35334
32400,9.25,3.0,36461
69300,7.0,9.0,33430
26100,7.0,1.0,26521
29700,8.5,2.0,32694
33300,9.25,2.0,35312
73800,9.75,9.0,43087
30600,7.0,1.0,26595
20700,9.0,9.0,40171
24300,5.25,1.0,20204
23400,6.5,4.0,27103
27900,6.5,1.0,24778
26100,5.75,1.0,21964
23400,6.0,3.0,24621
18900,9.25,3.0,36199
25200,7.5,10.0,36273
31500,6.0,3.0,24633
27000,9.25,6.0,38590
29700,7.25,5.0,30908
31500,7.75,1.0,29144
29700,9.5,9.0,42048
32400,6.0,3.0,24731
24300,8.0,1.0,30121
35100,6.25,3.0,25400
31500,5.5,2.0,21809
21600,6.75,8.0,31887
72900,10.0,1.0,37226
30600,6.5,1.0,24678
31500,8.5,6.0,36001
21600,9.5,3.0,37061
0,5.75,9.0,28231
25200,8.5,4.0,34624
25200,7.5,7.0,33033
19800,8.75,2.0,33513
32400,5.25,1.0,20215
17100,5.5,3.0,22551
24300,5.5,2.0,21960
35100,9.25,3.0,36353
27900,9.5,10.0,42301
27900,8.0,9.0,37115
27900,8.75,5.0,36411
18000,10.0,5.0,40838
18000,10.0,3.0,38805
20700,7.25,1.0,27442
18000,5.75,1.0,22018
26100,5.0,1.0,19384
19800,8.5,6.0,36198
23400,6.0,2.0,23665
26100,7.0,8.0,32347
34200,9.5,1.0,35415
18900,5.25,3.0,21673
23400,5.5,4.0,23807
22500,8.75,1.0,32769
26100,9.75,1.0,36477
58500,6.5,2.0,25678
30600,9.75,4.0,38719
74700,5.25,2.0,21102
24300,9.75,9.0,43010
30600,9.75,5.0,39838
18900,7.75,7.0,34021
19800,6.25,1.0,23785
20700,5.25,7.0,24917
26100,9.75,1.0,36378
18900,8.25,1.0,31021
31500,6.5,2.0,25669
22500,8.5,10.0,39006
53100,9.75,2.0,37112
31500,7.75,2.0,29960
28800,6.5,9.0,31588
76500,5.0,1.0,19399
28800,5.5,2.0,21941
33300,9.5,5.0,38617
20700,8.5,2.0,32691
6300,7.5,9.0,35102
32400,6.0,7.0,27482
34200,8.5,2.0,32729
25200,7.0,2.0,27221
21600,6.25,9.0,30255
29700,9.75,1.0,36453
18000,10.0,7.0,42413
33300,10.0,2.0,38162
22500,9.75,1.0,36363
35100,8.25,4.0,33404
18000,9.25,4.0,36874
34200,6.0,7.0,28242
27000,8.25,3.0,32495
27900,6.0,1.0,22928
31500,8.25,2.0,31933
35100,9.25,1.0,34562
25200,9.75,6.0,40600
30600,9.75,1.0,36427
59400,9.5,1.0,35481
75600,7.5,1.0,28379
34200,5.25,1.0,20169
27000,5.75,3.0,23476
26100,6.5,1.0,24670
29700,6.75,1.0,25584
1800,8.5,1.0,31855
32400,8.25,9.0,38035
28800,5.25,1.0,20235
18900,9.25,6.0,39151
35100,9.75,2.0,37232
20700,9.25,1.0,34675
19800,7.75,6.0,33029
22500,6.25,1.0,23844
21600,8.0,3.0,31776
36000,9.25,1.0,34561
29700,7.0,1.0,26509
26100,6.5,2.0,25572
30600,9.75,1.0,36392
33300,8.5,1.0,31928
31500,8.75,9.0,39265
34200,10.0,1.0,37334
71100,9.25,2.0,35512
26100,6.0,1.0,22839
67500,8.0,1.0,30065
31500,7.25,1.0,27361
25200,5.75,3.0,23753
32400,6.0,3.0,24688
18900,5.0,8.0,24580
23400,5.75,8.0,28082
34200,8.0,9.0,37115
34200,6.0,4.0,25478
30600,7.75,2.0,30032
45900,9.25,3.0,36112
33300,6.5,2.0,25643
29700,5.5,10.0,29268
31500,7.0,3.0,28346
24300,5.5,1.0,21185
56700,8.25,1.0,30964
34200,7.5,2.0,29117
18900,9.5,6.0,39763
20700,8.75,2.0,33611
19800,6.5,8.0,31019
30600,8.25,1.0,31004
31500,5.5,6.0,25536
22500,7.25,1.0,27340
27900,7.0,5.0,29835
34200,7.5,1.0,28334
27900,5.0,2.0,20239
20700,6.5,2.0,25521
24300,6.75,3.0,27141
34200,6.0,1.0,22904
18000,8.25,9.0,37391
28800,6.75,1.0,25585
21600,5.0,1.0,19371
31500,10.0,1.0,37292
27900,6.25,3.0,25385
34200,5.0,1.0,19360
23400,7.25,2.0,28212
22500,7.5,1.0,28356
28800,9.25,3.0,36388
29700,5.25,4.0,22920
82800,8.0,2.0,30932
34200,6.5,2.0,25416
63000,6.0,2.0,23746
18900,7.5,4.0,30864
30600,5.5,2.0,22036
23400,10.0,2.0,38128
33300,10.0,5.0,40790
32400,5.0,3.0,21055
69300,8.25,1.0,30966
35100,9.75,1.0,36400
52200,6.25,2.0,24647
20700,8.25,1.0,31036
25200,5.5,2.0,21949
26100,9.5,1.0,35574
25200,9.5,5.0,38672
35100,9.5,2.0,36336
21600,9.0,1.0,33790
31500,6.5,2.0,25470
30600,7.0,10.0,33799
20700,7.0,1.0,26463
19800,8.0,3.0,31928
35100,5.5,1.0,21122
27900,5.25,3.0,21891
27000,6.0,1.0,22932
32400,7.25,5.0,30600
34200,8.25,2.0,31759
33300,7.0,1.0,26491
27900,7.0,3.0,28230
28800,6.25,2.0,24684
23400,5.5,1.0,21050
76500,9.75,1.0,36329
30600,8.75,1.0,32799
26100,9.25,8.0,40044
35100,6.0,1.0,22883
21600,5.25,4.0,22952
24300,9.5,2.0,36252
25200,5.5,7.0,25771
24300,7.25,3.0,28963
23400,8.0,1.0,30096
26100,5.25,4.0,22750
25200,7.0,2.0,27337
32400,9.25,2.0,35432
27900,5.0,3.0,20808
33300,9.75,3.0,38119
32400,5.75,1.0,22046
56700,5.0,1.0,19377
19800,6.5,3.0,26243
21600,9.75,1.0,36475
23400,6.25,2.0,24641
18000,7.75,3.0,30705
26100,6.75,2.0,26413
24300,6.5,1.0,24794
29700,6.75,1.0,25562
32400,5.75,3.0,23760
20700,7.75,1.0,29158
30600,5.25,9.0,27144
27000,6.5,7.0,30103
27900,6.5,2.0,25599
44100,7.75,1.0,29130
35100,7.75,3.0,30843
32400,6.0,1.0,22928
30600,5.0,3.0,20818
18900,9.5,5.0,38874
22500,7.25,10.0,35054
23400,6.25,2.0,24588
20700,5.0,6.0,23621
47700,8.25,1.0,31035
29700,6.5,4.0,27390
33300,9.25,3.0,36107
31500,9.75,1.0,36443
33300,7.5,1.0,28307
18900,7.0,1.0,26569
35100,7.0,1.0,26576
24300,6.75,9.0,32625
35100,8.75,2.0,33616
25200,6.0,1.0,22972
22500,5.5,3.0,22769
27000,7.75,3.0,30919
70200,6.25,3.0,25420
26100,5.75,1.0,22073
28800,10.0,1.0,37345
54900,10.0,2.0,38089
32400,5.5,6.0,24933
23400,5.5,1.0,21025
23400,6.0,2.0,23752
19800,8.25,1.0,31054
27900,10.0,2.0,38048
34200,7.25,3.0,29009
26100,8.0,5.0,33701
18900,7.0,2.0,27213
22500,5.25,7.0,25544
27900,5.5,4.0,23365
27000,9.75,3.0,37988
35100,9.75,4.0,38967
29700,9.0,5.0,36739
24300,9.25,1.0,34626
18900,7.5,1.0,28377
18000,9.0,1.0,33735
6300,7.5,1.0,28323
23400,7.75,3.0,30882
68400,8.0,9.0,37111
27000,9.75,1.0,36364
22500,7.25,1.0,27319
31500,6.75,5.0,28895
53100,9.0,1.0,33712
23400,6.0,2.0,23675
25200,5.25,3.0,21716
23400,8.5,1.0,32000
25200,9.75,1.0,36446
28800,9.75,2.0,37145
33300,6.5,7.0,29975
25200,7.5,4.0,30906
46800,8.25,1.0,30937
29700,7.25,9.0,34014
20700,8.25,5.0,34339
29700,6.75,1.0,25598
27900,8.5,3.0,33415
35100,7.5,2.0,29078
21600,6.75,2.0,26353
29700,8.5,3.0,33440
28800,8.0,1.0,30069
18900,8.0,5.0,33117
18000,9.75,3.0,38200
29700,9.75,2.0,37288
19800,9.75,4.0,38894
18900,8.25,4.0,33626
19800,8.5,1.0,31952
26100,9.25,1.0,34633
44100,10.0,4.0,39799
21600,7.25,9.0,33708
19800,9.0,6.0,37471
28800,9.25,7.0,39749
18900,5.0,1.0,19382
18000,5.25,1.0,20250
31500,7.5,9.0,35575
18000,7.75,9.0,36045
20700,6.5,3.0,26453
28800,8.0,6.0,33978
22500,5.25,8.0,26285
28800,6.0,3.0,24487
27000,8.25,1.0,30988
32400,7.75,6.0,33016
51300,8.0,2.0,30892
12600,8.0,10.0,37219
50400,5.75,7.0,27167
19800,7.25,1.0,27469
75600,9.25,6.0,39194
22500,8.25,2.0,31937
27900,9.0,1.0,33692
34200,5.25,9.0,27065
33300,8.25,4.0,33482
27900,10.0,7.0,42480
42300,6.25,3.0,25398
26100,7.5,2.0,29127
23400,5.0,8.0,25313
22500,9.75,1.0,36370
33300,5.75,2.0,22779
25200,9.75,1.0,36372
18900,5.5,9.0,28289
27900,9.5,4.0,38170
25200,6.25,6.0,28098
18000,7.75,2.0,30170
28800,7.5,2.0,29098
35100,10.0,2.0,38266
28800,8.0,2.0,31036
24300,6.0,3.0,24705
32400,9.0,6.0,37757
25200,8.25,3.0,32623
19800,8.75,2.0,33656
31500,7.0,10.0,34413
19800,5.75,3.0,23586
